Global_UID,Source,Source_ID,Title,Project_ID,Created_At,Updated_At,Archive_Status,Archive_Link,Topic_Summary,Project_Tag,curated_239_member,curated_curated_row,curated_title,curated_batch_id,curated_provisional_category,curated_project_tags,curated_primary_project,curated_related_projects,curated_relation_to_yos,curated_classification_confidence,curated_main_subject,curated_raw_preservation_status,curated_verbatim_preservation_status,curated_fact_sheet_status,curated_open_tasks_status,curated_issues_status,curated_decisions_status,curated_artifact_links_status,curated_commit_verification_status,curated_canon_status,curated_crosswalk_relationship,curated_crosswalk_review_status,curated_crosswalk_match_method,canon_promoted
chatgpt_6a132f2a-55b8-832a-8d3b-01e79a67d820,ChatGPT,6a132f2a-55b8-832a-8d3b-01e79a67d820,Investissement en private equity,,2026-05-24 17:02:42,2026-05-24 17:22:29,Pending,,,,True,210,Investissement en private equity,BATCH-05,,Strategic Finance / PI-OS,Strategic Finance / PI-OS,,independent_vertical,high,Strategic Finance / PI-OS,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a12e6a3-3828-8332-8647-95dc6157351d,ChatGPT,6a12e6a3-3828-8332-8647-95dc6157351d,Magnesium Dosage Guidance,,2026-05-24 11:53:23,2026-05-24 11:54:32,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a12db66-ab4c-8326-b5e4-637f185abf94,ChatGPT,6a12db66-ab4c-8326-b5e4-637f185abf94,Blink Doorbell Sync Module,,2026-05-24 11:05:20,2026-05-24 11:10:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a12c0a4-15c0-8389-866a-1c60520f6c5c,ChatGPT,6a12c0a4-15c0-8389-866a-1c60520f6c5c,Aqara Door Hub Reset,,2026-05-24 09:11:21,2026-05-24 09:11:27,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a12b411-8120-8333-aa1d-cee9c9b7599c,ChatGPT,6a12b411-8120-8333-aa1d-cee9c9b7599c,AI Assistant Context Import,,2026-05-24 08:17:26,2026-05-24 08:17:43,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a116e70-0218-8331-89f3-0d824db2492b,ChatGPT,6a116e70-0218-8331-89f3-0d824db2492b,Bascule iDrive à Google Drive,,2026-05-23 09:08:02,2026-05-23 21:26:02,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a121780-ab5c-8327-826f-4f3168ca88f8,ChatGPT,6a121780-ab5c-8327-826f-4f3168ca88f8,Invention Car Boot Design,,2026-05-23 21:09:21,2026-05-23 21:15:53,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a11a0bb-c578-8332-bb99-38d2db788277,ChatGPT,6a11a0bb-c578-8332-bb99-38d2db788277,Annonces Google I/O 2026,,2026-05-23 12:42:37,2026-05-23 15:35:17,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a11c3d5-7294-832e-9c49-ced9cf505981,ChatGPT,6a11c3d5-7294-832e-9c49-ced9cf505981,Architecture comportementale environnementale,,2026-05-23 15:12:34,2026-05-23 15:12:45,Pending,,,,True,195,Architecture comportementale environnementale,BATCH-05,,Visual Reality / Living Canvas; CasaTAO / Anandaz Spatial Digital Twin,Visual Reality / Living Canvas,CasaTAO / Anandaz Spatial Digital Twin,derived_vertical,high,Visual Reality / Living Canvas,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a0f3f97-e144-8387-9e36-ef6b87b83ca1,ChatGPT,6a0f3f97-e144-8387-9e36-ef6b87b83ca1,Best Mac Screen Recorders,,2026-05-21 17:23:37,2026-05-22 08:58:26,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a0ef6f7-b6e4-8391-99f0-5a9873fb13f3,ChatGPT,6a0ef6f7-b6e4-8391-99f0-5a9873fb13f3,marmottes,,2026-05-21 12:13:51,2026-05-21 18:43:26,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a0f3f97-fa54-8329-9a20-4dd075c86579,ChatGPT,6a0f3f97-fa54-8329-9a20-4dd075c86579,Best method ANNX Studio,,2026-05-21 17:23:37,2026-05-21 17:23:57,Pending,,,,True,197,Best method ANNX Studio,BATCH-05,,AI Architectural Design Toolchain,AI Architectural Design Toolchain,,external_reference,high,AI Architectural Design Toolchain,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a0f3bb0-7ac4-8332-8e8e-b329401d3dbb,ChatGPT,6a0f3bb0-7ac4-8332-8e8e-b329401d3dbb,ANNX Studio Method Guide,,2026-05-21 17:07:00,2026-05-21 17:07:20,Pending,,,,True,194,ANNX Studio Method Guide,BATCH-05,,AI Architectural Design Toolchain,AI Architectural Design Toolchain,,external_reference,high,AI Architectural Design Toolchain,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a0f146c-2760-8332-97bf-3fbdd71eb080,ChatGPT,6a0f146c-2760-8332-97bf-3fbdd71eb080,Équivalent Sativex Italie,,2026-05-21 14:19:39,2026-05-21 14:19:55,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a0eea73-a1f4-832b-8a79-fcdb76db5ab8,ChatGPT,6a0eea73-a1f4-832b-8a79-fcdb76db5ab8,Banc ancien rustique Valais,,2026-05-21 11:20:46,2026-05-21 12:09:49,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a0da497-c658-832d-83ca-3a26d151350a,ChatGPT,6a0da497-c658-832d-83ca-3a26d151350a,CCC - Raindrop vers yOS Integration,,2026-05-20 12:10:58,2026-05-21 08:03:36,Pending,,,,True,199,CCC - Raindrop vers yOS Integration,BATCH-05,,yOS Automation & Execution Layer; KAP — Knowledge Architecture Program; yOS / YOUniverse Core,yOS Automation & Execution Layer,KAP — Knowledge Architecture Program; yOS / YOUniverse Core,enabling_infrastructure,high,yOS Automation & Execution Layer,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a0dbc5b-ba34-838e-ae01-c604f307e908,ChatGPT,6a0dbc5b-ba34-838e-ae01-c604f307e908,Tao Events Logo Design,,2026-05-20 13:55:18,2026-05-20 14:17:45,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a0d9cf9-482c-8332-94ca-a225c101f5cd,ChatGPT,6a0d9cf9-482c-8332-94ca-a225c101f5cd,Problème douanier import sel,,2026-05-20 11:38:22,2026-05-20 11:49:07,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a0cd033-e310-8328-b64b-687e8f7eefcf,ChatGPT,6a0cd033-e310-8328-b64b-687e8f7eefcf,Google AI Pro vs Ultra,,2026-05-19 21:04:18,2026-05-19 23:05:17,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a0cc12e-6638-832b-bd98-b729e4ec4697,ChatGPT,6a0cc12e-6638-832b-bd98-b729e4ec4697,AI context import summary,,2026-05-19 20:00:13,2026-05-19 20:36:00,Pending,,,,True,192,AI context import summary,BATCH-05,,yOS Memory Stack; KAP — Knowledge Architecture Program,yOS Memory Stack,KAP — Knowledge Architecture Program,core,high,yOS Memory Stack,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a0c707b-43bc-8327-96c2-e9466a7ca7fb,ChatGPT,6a0c707b-43bc-8327-96c2-e9466a7ca7fb,Manus Task Recovery,,2026-05-19 14:15:52,2026-05-19 15:52:21,Pending,,,,True,217,Manus Task Recovery,BATCH-05,,KAP — Knowledge Architecture Program; yOS Automation & Execution Layer,KAP — Knowledge Architecture Program,yOS Automation & Execution Layer,enabling_infrastructure,high,KAP — Knowledge Architecture Program,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a0afacc-e898-832e-97a2-e23362482678,ChatGPT,6a0afacc-e898-832e-97a2-e23362482678,Traduction PDF Italien,,2026-05-18 11:41:13,2026-05-18 11:41:37,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a09bf40-a830-8333-ba3c-8fd11befbc7b,ChatGPT,6a09bf40-a830-8333-ba3c-8fd11befbc7b,Brave vs Dia AI,,2026-05-17 13:15:07,2026-05-17 13:15:19,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a08a5e9-c330-832a-9a9e-c3b37ac7bbfc,ChatGPT,6a08a5e9-c330-832a-9a9e-c3b37ac7bbfc,Citation de Rûmî,,2026-05-16 17:14:32,2026-05-16 17:14:34,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a06e554-187c-832b-a461-281822cf99ad,ChatGPT,6a06e554-187c-832b-a461-281822cf99ad,Problème ouverture DIA,,2026-05-15 09:20:25,2026-05-16 08:53:02,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a068825-7168-8330-81a9-34361916720c,ChatGPT,6a068825-7168-8330-81a9-34361916720c,Fusion SpaceX Tesla xAI,,2026-05-15 02:43:01,2026-05-15 03:35:31,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a0680ac-7af0-832c-b7fc-380c6e5d1aec,ChatGPT,6a0680ac-7af0-832c-b7fc-380c6e5d1aec,Proxy valorisation OpenAI,,2026-05-15 02:11:19,2026-05-15 02:32:37,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a059701-bf68-832e-a21c-9c7a62d18904,ChatGPT,6a059701-bf68-832e-a21c-9c7a62d18904,Annonce produits Google I/O,,2026-05-14 09:34:11,2026-05-14 09:34:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a047b7b-95ac-8327-ae5b-d2b2edb761d0,ChatGPT,6a047b7b-95ac-8327-ae5b-d2b2edb761d0,Écoute avec ChatGPT,,2026-05-13 13:24:28,2026-05-13 13:24:30,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a03a60d-1efc-8327-bc20-568886f2f19e,ChatGPT,6a03a60d-1efc-8327-bc20-568886f2f19e,The World's Most Important Machine,,2026-05-12 22:13:35,2026-05-12 22:13:57,Pending,,,,True,235,The World's Most Important Machine,BATCH-05,,Civilizational Research / Reference; OneShift / NEXT CIV,Civilizational Research / Reference,OneShift / NEXT CIV,external_reference,high,Civilizational Research / Reference,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a01ce12-9d04-832f-ae4b-4e53e3e82cad,ChatGPT,6a01ce12-9d04-832f-ae4b-4e53e3e82cad,Assistant introduction,,2026-05-11 12:39:55,2026-05-11 12:40:50,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a018069-f56c-8384-a770-d303a6ed7475,ChatGPT,6a018069-f56c-8384-a770-d303a6ed7475,Difficultés respiratoires après AVC,,2026-05-11 07:08:48,2026-05-11 07:32:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69fee1e3-2e98-8333-b8c6-b6b6b5f43668,ChatGPT,69fee1e3-2e98-8333-b8c6-b6b6b5f43668,Temps trajet Valais Annecy,,2026-05-09 07:27:53,2026-05-09 13:31:58,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69ff01e9-4670-8331-a0b5-32775f083768,ChatGPT,69ff01e9-4670-8331-a0b5-32775f083768,Branch · Temps trajet Valais Annecy,,2026-05-09 09:44:13,2026-05-09 09:44:19,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69fe2113-65b0-838e-9e2d-54a3a1fd8ce4,ChatGPT,69fe2113-65b0-838e-9e2d-54a3a1fd8ce4,Accorder guitare HyVibe débutant,,2026-05-08 17:44:53,2026-05-08 17:44:59,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69fe099f-6830-8328-aea3-ae81cf9a7cc3,ChatGPT,69fe099f-6830-8328-aea3-ae81cf9a7cc3,Architecture multi-couches de contenu,,2026-05-08 16:08:31,2026-05-08 16:12:28,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69fcfca3-333c-832d-8e6a-9452fdce871a,ChatGPT,69fcfca3-333c-832d-8e6a-9452fdce871a,AI photo apps Mac,,2026-05-07 20:57:24,2026-05-07 22:28:27,Pending,,,,True,193,AI photo apps Mac,BATCH-05,,Ariane — Visual Memory Studio,Ariane — Visual Memory Studio,,derived_vertical,high,Ariane — Visual Memory Studio,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_69fb41e6-4b78-832b-8806-1280097cef15,ChatGPT,69fb41e6-4b78-832b-8806-1280097cef15,Personnalisation avancée iOS,,2026-05-06 13:28:34,2026-05-06 13:34:32,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69fb41c5-e8d0-832d-92df-3cab7a97f902,ChatGPT,69fb41c5-e8d0-832d-92df-3cab7a97f902,iPhone MacBook 2026 nouveautés,,2026-05-06 13:27:48,2026-05-06 13:28:17,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69f9ece7-f884-8328-9c55-43a9f7b76f62,ChatGPT,69f9ece7-f884-8328-9c55-43a9f7b76f62,Traduction en italien,,2026-05-05 13:13:51,2026-05-05 17:21:23,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69fa2123-39d8-8333-b225-a2d487610383,ChatGPT,69fa2123-39d8-8333-b225-a2d487610383,Protocole santé après 45,,2026-05-05 16:56:14,2026-05-05 16:58:19,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69f74833-6a10-8333-9d7a-d9cdf246fd5a,ChatGPT,69f74833-6a10-8333-9d7a-d9cdf246fd5a,Stack MacOS,,2026-05-03 13:06:58,2026-05-05 00:49:55,Pending,,,,True,233,Stack MacOS,BATCH-05,,Apple AI Interface & Accessibility; LIFE OS,Apple AI Interface & Accessibility,LIFE OS,enabling_infrastructure,high,Apple AI Interface & Accessibility,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_69f93e2d-410c-8325-91bf-2fb9c82c9902,ChatGPT,69f93e2d-410c-8325-91bf-2fb9c82c9902,Test reçu,,2026-05-05 00:47:42,2026-05-05 00:47:43,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69f91e2a-b000-8328-bd79-36303df911b4,ChatGPT,69f91e2a-b000-8328-bd79-36303df911b4,WhatsApp URL Deep Linking,,2026-05-04 22:31:31,2026-05-04 22:31:52,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69585600-7494-8332-afa8-eb50d30b1986,ChatGPT,69585600-7494-8332-afa8-eb50d30b1986,LLM monitoring,,2026-01-02 23:35:09,2026-05-04 20:45:47,Pending,,,,True,211,LLM monitoring,BATCH-05,,Mixed Technology & Operations Session; yOS / YOUniverse Core; LIFE OS,Mixed Technology & Operations Session,yOS / YOUniverse Core; LIFE OS,personal_operational,medium,Mixed Technology & Operations Session,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_68f6b3f2-3dfc-8333-a4e7-77b99e71c40c,ChatGPT,68f6b3f2-3dfc-8333-a4e7-77b99e71c40c,Business Strategy,,2025-10-20 22:13:11,2026-05-04 08:03:56,Pending,,,,True,198,Business Strategy,BATCH-05,,ChatGPT Extension / YStudio; yOS / YOUniverse Core,ChatGPT Extension / YStudio,yOS / YOUniverse Core,derived_vertical,high,ChatGPT Extension / YStudio,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_69f73c93-5808-832e-8d7c-9b378b636615,ChatGPT,69f73c93-5808-832e-8d7c-9b378b636615,Erreur script Unicode,,2026-05-03 12:16:31,2026-05-03 12:30:58,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69f6541f-9574-832e-91ea-966c5bf8220c,ChatGPT,69f6541f-9574-832e-91ea-966c5bf8220c,Douleur respiratoire post-EP,,2026-05-02 19:45:14,2026-05-03 09:12:57,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69f5aad5-e408-8330-9449-2976bf08e9b7,ChatGPT,69f5aad5-e408-8330-9449-2976bf08e9b7,Thérapie miroir main gauche,,2026-05-02 07:43:09,2026-05-02 07:44:32,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69f51619-3fb0-8326-83e6-6bbc38cac46c,ChatGPT,69f51619-3fb0-8326-83e6-6bbc38cac46c,Check-in quotidien Temu iOS,,2026-05-01 21:08:04,2026-05-01 21:17:56,Pending,,,,True,200,Check-in quotidien Temu iOS,BATCH-05,,Personal Operations / Utility,Personal Operations / Utility,,personal_operational,high,Personal Operations / Utility,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_69f4683d-79f4-832e-b56f-46866bd95fd1,ChatGPT,69f4683d-79f4-832e-b56f-46866bd95fd1,Vols supersoniques militaires Suisse,,2026-05-01 08:46:24,2026-05-01 09:50:43,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69f2b7f3-568c-832f-804b-06ff26b8e0e7,ChatGPT,69f2b7f3-568c-832f-804b-06ff26b8e0e7,Clavier spécifique iOS,,2026-04-30 02:01:44,2026-04-30 02:17:53,Pending,,,,True,202,Clavier spécifique iOS,BATCH-05,,Apple AI Interface & Accessibility; LIFE OS,Apple AI Interface & Accessibility,LIFE OS,derived_vertical,high,Apple AI Interface & Accessibility,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_69f26634-f1f8-8327-9cf3-4952f98b6ad3,ChatGPT,69f26634-f1f8-8327-9cf3-4952f98b6ad3,Mahishasura Mardini Identity,,2026-04-29 20:12:55,2026-04-29 20:32:38,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69f1eb6b-1b54-832f-861f-c0ba036825a5,ChatGPT,69f1eb6b-1b54-832f-861f-c0ba036825a5,Transport jacuzzi hélicoptère,,2026-04-29 11:29:04,2026-04-29 11:29:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69f09b9a-4164-832b-b9cf-b17fa1fa7fb2,ChatGPT,69f09b9a-4164-832b-b9cf-b17fa1fa7fb2,OTAN in French,,2026-04-28 11:36:12,2026-04-28 12:31:59,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69f07a57-4a48-832e-a2d7-201d88df9427,ChatGPT,69f07a57-4a48-832e-a2d7-201d88df9427,Real Estate Immersive Solutions,,2026-04-28 09:15:59,2026-04-28 09:37:09,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6939ee5c-53a4-8325-a2fc-e230141d56f7,ChatGPT,6939ee5c-53a4-8325-a2fc-e230141d56f7,Solutions bouchon anal,,2025-12-10 22:04:17,2026-04-27 22:37:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69efe3a1-9704-832d-a8ea-ac71dcdcb011,ChatGPT,69efe3a1-9704-832d-a8ea-ac71dcdcb011,Rien ou Bien,,2026-04-27 22:30:59,2026-04-27 22:31:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_698bf827-5560-832f-b3b4-e9d2df03e39d,ChatGPT,698bf827-5560-832f-b3b4-e9d2df03e39d,Ludi-AI Sagesse Enfant,,2026-02-11 03:33:06,2026-04-27 22:29:04,Pending,,,,True,214,Ludi-AI Sagesse Enfant,BATCH-05,,Ludivine / Ludi-AI,Ludivine / Ludi-AI,,adjacent_ecosystem,high,Ludivine / Ludi-AI,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_698bf3ed-7318-8325-b4e3-337093a0fb7e,ChatGPT,698bf3ed-7318-8325-b4e3-337093a0fb7e,Ludi-AI - Communauté,,2026-02-11 03:14:58,2026-04-27 22:28:56,Pending,,,,True,213,Ludi-AI - Communauté,BATCH-05,,Ludivine / Ludi-AI,Ludivine / Ludi-AI,,adjacent_ecosystem,high,Ludivine / Ludi-AI,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_69207d33-3874-8327-9c46-7763b8e4ead5,ChatGPT,69207d33-3874-8327-9c46-7763b8e4ead5,Douleur jambes et magnésium,,2025-11-21 14:55:12,2026-04-27 22:25:40,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f64c93-df98-8333-982e-0b2b23f099e4,ChatGPT,68f64c93-df98-8333-982e-0b2b23f099e4,Sort and organize photos,,2025-10-20 14:52:11,2026-04-27 22:24:52,Pending,,,,True,232,Sort and organize photos,BATCH-05,,Ariane — Visual Memory Studio,Ariane — Visual Memory Studio,,derived_vertical,high,Ariane — Visual Memory Studio,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_68fca7c4-ce24-8331-9e12-3039475f3fc6,ChatGPT,68fca7c4-ce24-8331-9e12-3039475f3fc6,Exporter FocusBoard JSON,,2025-10-25 10:34:51,2026-04-27 22:22:53,Pending,,,,True,206,Exporter FocusBoard JSON,BATCH-05,,FocusBoard; yOS / YOUniverse Core; Simple To-Do / Y-Tasks,FocusBoard,yOS / YOUniverse Core; Simple To-Do / Y-Tasks,derived_vertical,high,FocusBoard,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_69efe130-e990-832e-b704-bf208895f5e0,ChatGPT,69efe130-e990-832e-b704-bf208895f5e0,City 3.0 concept,,2026-04-27 22:20:54,2026-04-27 22:20:56,Pending,,,,True,201,City 3.0 concept,BATCH-05,,City 3.0; OneShift / NEXT CIV,City 3.0,OneShift / NEXT CIV,adjacent_ecosystem,high,City 3.0,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_69e0a68d-0d78-8396-98ed-dbf28d7621a0,ChatGPT,69e0a68d-0d78-8396-98ed-dbf28d7621a0,Manifesto EIA Scuderi,,2026-04-16 09:06:38,2026-04-27 22:16:09,Pending,,,,True,216,Manifesto EIA Scuderi,BATCH-05,,EIA / Robi Scuderi; NEW — Navigate the Emerging World,EIA / Robi Scuderi,NEW — Navigate the Emerging World,independent_vertical,high,EIA / Robi Scuderi,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_69e47e20-8d90-8333-b29e-29f59ee257ce,ChatGPT,69e47e20-8d90-8333-b29e-29f59ee257ce,Limitations de Tana,,2026-04-19 07:03:17,2026-04-27 22:15:54,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69e60d49-3138-838d-a053-22e5f10d05eb,ChatGPT,69e60d49-3138-838d-a053-22e5f10d05eb,Best Mind Map Apps,,2026-04-20 11:26:04,2026-04-27 22:14:41,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69d7bd41-f088-8326-97f3-7abec028940b,ChatGPT,69d7bd41-f088-8326-97f3-7abec028940b,Nouveau téléphone pliable,,2026-04-09 14:53:16,2026-04-27 22:13:44,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69ebd493-27a8-832f-accc-488409497d6a,ChatGPT,69ebd493-27a8-832f-accc-488409497d6a,Sativex et alcool,,2026-04-24 20:38:10,2026-04-27 22:13:28,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69ef20ae-2b94-832c-b71b-158136f1b428,ChatGPT,69ef20ae-2b94-832c-b71b-158136f1b428,Démarches légales drone Suisse,,2026-04-27 08:39:50,2026-04-27 08:46:22,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69ef0c3d-8a50-8325-9836-9258959bfbce,ChatGPT,69ef0c3d-8a50-8325-9836-9258959bfbce,Investing in DeepMind Ecosystem,,2026-04-27 07:12:25,2026-04-27 07:58:40,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69edd557-8fb8-8333-b0de-1710d1e4f726,ChatGPT,69edd557-8fb8-8333-b0de-1710d1e4f726,Événements Corse Google Calame,,2026-04-26 09:05:50,2026-04-26 09:06:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69ecfa3a-ae64-8328-ab72-f956b46f4056,ChatGPT,69ecfa3a-ae64-8328-ab72-f956b46f4056,Loguer une marche iPhone,,2026-04-25 17:31:37,2026-04-25 17:35:16,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69ebc3b0-909c-832d-9565-65cae28359dc,ChatGPT,69ebc3b0-909c-832d-9565-65cae28359dc,PDF traduit français,,2026-04-24 19:25:46,2026-04-24 19:35:16,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_69eb8671-a31c-832e-9237-977a38371b89,ChatGPT,69eb8671-a31c-832e-9237-977a38371b89,ChatGPT 5.5 Features,,2026-04-24 15:04:39,2026-04-24 15:19:46,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
